track,fpr,tpr
bow,0.2156084656084656,0.23820943245403678
bow,0.2156084656084656,0.23980815347721823
bow,0.21693121693121692,0.23980815347721823
bow,0.21693121693121692,0.24620303756994405
bow,0.21825396825396826,0.24620303756994405
bow,0.21825396825396826,0.24860111910471622
bow,0.2208994708994709,0.24860111910471622
bow,0.2208994708994709,0.2501998401278977
bow,0.2222222222222222,0.2501998401278977
bow,0.2222222222222222,0.2509992006394884
bow,0.22354497354497355,0.2509992006394884
bow,0.22354497354497355,0.25259792166266987
bow,0.2275132275132275,0.25259792166266987
bow,0.2275132275132275,0.2557953637090328
bow,0.23148148148148148,0.2557953637090328
bow,0.23148148148148148,0.26139088729016785
bow,0.2328042328042328,0.26139088729016785
bow,0.2328042328042328,0.2637889688249401
bow,0.23412698412698413,0.2637889688249401
bow,0.23412698412698413,0.26458832933653076
bow,0.23677248677248677,0.26458832933653076
bow,0.23677248677248677,0.266986410871303
bow,0.23809523809523808,0.266986410871303
bow,0.23809523809523808,0.2701838529176659
bow,0.23941798941798942,0.2701838529176659
bow,0.23941798941798942,0.27577937649880097
bow,0.24206349206349206,0.27577937649880097
bow,0.24206349206349206,0.2765787370103917
bow,0.24338624338624337,0.2765787370103917
bow,0.24338624338624337,0.2773780975219824
bow,0.24603174603174602,0.2773780975219824
bow,0.24603174603174602,0.28137490007993604
bow,0.24867724867724866,0.28137490007993604
bow,0.24867724867724866,0.28457234212629895
bow,0.25,0.28457234212629895
bow,0.25,0.290167865707434
bow,0.25396825396825395,0.290167865707434
bow,0.25396825396825395,0.29096722621902477
bow,0.2552910052910053,0.29096722621902477
bow,0.2552910052910053,0.2917665867306155
bow,0.2566137566137566,0.2917665867306155
bow,0.2566137566137566,0.2941646682653877
bow,0.25793650793650796,0.2941646682653877
bow,0.25793650793650796,0.30455635491606714
bow,0.25925925925925924,0.30455635491606714
bow,0.25925925925925924,0.3061550759392486
bow,0.2619047619047619,0.3061550759392486
bow,0.2619047619047619,0.30935251798561153
bow,0.26322751322751325,0.30935251798561153
bow,0.26322751322751325,0.31574740207833735
bow,0.26587301587301587,0.31574740207833735
bow,0.26587301587301587,0.3181454836131095
bow,0.2671957671957672,0.3181454836131095
bow,0.2671957671957672,0.31894484412470026
bow,0.26851851851851855,0.31894484412470026
bow,0.26851851851851855,0.31974420463629094
bow,0.2698412698412698,0.31974420463629094
bow,0.2698412698412698,0.3213429256594724
bow,0.27116402116402116,0.3213429256594724
bow,0.27116402116402116,0.32214228617106316
bow,0.2724867724867725,0.32214228617106316
bow,0.2724867724867725,0.3261390887290168
